RID,ip_src,ip_dst,tcp_srcport,tcp.dstport,tcp_flags_push,tcp_flags_ack,tcp_ack,frame_time,packets,tx_packets,tx_bytes,rx_packets,rx_bytes,Label
10.42.0.211-10.42.0.1-23634-53-17,192.168.1.1,192.168.23.2,2543,8000,1,1,1, 16-Jun 2020 20:18:15.077077000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-52.192.237.93-60548-443-6,192.168.1.1,192.168.23.2,2544,8000,1,1,1, 16-Jun 2020 20:18:15.077132000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
192.229.173.173-10.42.0.42-80-43053-6,192.168.1.1,192.168.23.2,2545,8000,1,1,1, 16-Jun 2020 20:18:15.077179000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
202.77.129.150-10.42.0.42-80-36065-6,192.168.1.1,192.168.23.2,2546,8000,1,1,1, 16-Jun 2020 20:18:15.077184000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
157.240.2.20-10.42.0.42-443-46650-6,192.168.1.1,192.168.23.2,2547,8000,1,1,1, 16-Jun 2020 20:18:15.077235000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-33059-53-17,192.168.1.1,192.168.23.2,2548,8000,1,1,1, 16-Jun 2020 20:18:15.077280000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-1434-53-17,192.168.1.1,192.168.23.2,2549,8000,1,1,1, 16-Jun 2020 20:18:15.077285000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
202.77.129.54-10.42.0.211-80-57541-6,192.168.1.1,192.168.23.2,2550,8000,1,1,1, 16-Jun 2020 20:18:15.077346000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
174.35.73.78-10.42.0.211-80-34812-6,192.168.1.1,192.168.23.2,2551,8000,1,1,1, 16-Jun 2020 20:18:15.077367000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-31.13.80.5-57876-443-6,192.168.1.1,192.168.23.2,2552,8000,1,1,1, 16-Jun 2020 20:18:15.077438000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
172.217.12.195-10.42.0.42-443-43072-6,192.168.1.1,192.168.23.2,2553,8000,1,1,1, 16-Jun 2020 20:18:15.077452000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.8-10.42.0.211-443-32989-6,192.168.1.1,192.168.23.2,2554,8000,1,1,1, 16-Jun 2020 20:18:15.077457000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-104.244.42.2-33823-443-6,192.168.1.1,192.168.23.2,2555,8000,1,1,1, 16-Jun 2020 20:18:15.077524000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.131-10.42.0.42-443-46328-6,192.168.1.1,192.168.23.2,2556,8000,1,1,1, 16-Jun 2020 20:18:15.077544000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-34290-53-17,192.168.1.1,192.168.23.2,2557,8000,1,1,1, 16-Jun 2020 20:18:15.077585000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
162.208.22.39-10.42.0.211-443-45091-6,192.168.1.1,192.168.23.2,2558,8000,1,1,1, 16-Jun 2020 20:18:15.077638000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-32862-53-17,192.168.1.1,192.168.23.2,2559,8000,1,1,1, 16-Jun 2020 20:18:15.077823000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.78-10.42.0.151-443-48810-6,192.168.1.1,192.168.23.2,2560,8000,1,1,1, 16-Jun 2020 20:18:15.077836000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-8169-53-17,192.168.1.1,192.168.23.2,2561,8000,1,1,1, 16-Jun 2020 20:18:15.077840000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-24343-53-17,192.168.1.1,192.168.23.2,2562,8000,1,1,1, 16-Jun 2020 20:18:15.077843000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.3.106-10.42.0.211-443-51428-6,192.168.1.1,192.168.23.2,2563,8000,1,1,1, 16-Jun 2020 20:18:15.077867000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
202.77.129.185-10.42.0.211-80-46571-6,192.168.1.1,192.168.23.2,2564,8000,1,1,1, 16-Jun 2020 20:18:15.077971000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-65.55.223.45-43477-40024-17,192.168.1.1,192.168.23.2,2565,8000,1,1,1, 16-Jun 2020 20:18:15.078008000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-52343-53-17,192.168.1.1,192.168.23.2,2566,8000,1,1,1, 16-Jun 2020 20:18:15.078055000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-115.239.210.141-53923-80-6,192.168.1.1,192.168.23.2,2567,8000,1,1,1, 16-Jun 2020 20:18:15.078071000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-23875-53-17,192.168.1.1,192.168.23.2,2568,8000,1,1,1, 16-Jun 2020 20:18:15.078110000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
8.0.6.4-8.6.0.1-0-0-0,192.168.1.1,192.168.23.2,2569,8000,1,1,1, 16-Jun 2020 20:18:15.078141000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.5.228-10.42.0.42-443-47064-6,192.168.1.1,192.168.23.2,2570,8000,1,1,1, 16-Jun 2020 20:18:15.078183000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.6.234-10.42.0.151-443-44037-6,192.168.1.1,192.168.23.2,2571,8000,1,1,1, 16-Jun 2020 20:18:15.078189000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.3.98-10.42.0.151-443-33992-6,192.168.1.1,192.168.23.2,2572,8000,1,1,1, 16-Jun 2020 20:18:15.078231000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.9.234-10.42.0.42-443-48253-6,192.168.1.1,192.168.23.2,2573,8000,1,1,1, 16-Jun 2020 20:18:15.078249000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-52.84.29.154-34134-443-6,192.168.1.1,192.168.23.2,2574,8000,1,1,1, 16-Jun 2020 20:18:15.078282000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
172.217.10.42-10.42.0.211-443-59949-6,192.168.1.1,192.168.23.2,2575,8000,1,1,1, 16-Jun 2020 20:18:15.078319000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
151.101.1.134-10.42.0.151-443-35328-6,192.168.1.1,192.168.23.2,2576,8000,1,1,1, 16-Jun 2020 20:18:15.078362000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-44569-53-17,192.168.1.1,192.168.23.2,2577,8000,1,1,1, 16-Jun 2020 20:18:15.078386000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-52.84.29.154-42492-443-6,192.168.1.1,192.168.23.2,2578,8000,1,1,1, 16-Jun 2020 20:18:15.078417000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
182.22.25.124-10.42.0.211-443-54091-6,192.168.1.1,192.168.23.2,2579,8000,1,1,1, 16-Jun 2020 20:18:15.078420000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-33843-53-17,192.168.1.1,192.168.23.2,2580,8000,1,1,1, 16-Jun 2020 20:18:15.078491000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
202.77.129.150-10.42.0.42-443-41982-6,192.168.1.1,192.168.23.2,2581,8000,1,1,1, 16-Jun 2020 20:18:15.078542000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.42-10.42.0.211-443-34490-6,192.168.1.1,192.168.23.2,2582,8000,1,1,1, 16-Jun 2020 20:18:15.078579000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
174.35.73.136-10.42.0.211-80-53789-6,192.168.1.1,192.168.23.2,2583,8000,1,1,1, 16-Jun 2020 20:18:15.078611000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.211-123.125.29.220-57922-80-6,192.168.1.1,192.168.23.2,2584,8000,1,1,1, 16-Jun 2020 20:18:15.078626000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-77.234.42.92-41131-443-6,192.168.1.1,192.168.23.2,2585,8000,1,1,1, 16-Jun 2020 20:18:15.079070000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-51226-53-17,192.168.1.1,192.168.23.2,2586,8000,1,1,1, 16-Jun 2020 20:18:15.079076000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
172.217.11.10-10.42.0.211-443-36099-6,192.168.1.1,192.168.23.2,2587,8000,1,1,1, 16-Jun 2020 20:18:15.079078000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
169.55.67.234-10.42.0.151-443-55019-6,192.168.1.1,192.168.23.2,2588,8000,1,1,1, 16-Jun 2020 20:18:15.079105000 Mountain Daylight Time,16,8,432,8,432,DDoS-PSH-ACK
175.100.207.232-10.42.0.151-80-40340-6,192.168.1.1,192.168.23.2,2589,8000,1,1,1, 16-Jun 2020 20:18:15.079163000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
180.149.153.68-10.42.0.211-80-41673-6,192.168.1.1,192.168.23.2,2590,8000,1,1,1, 16-Jun 2020 20:18:15.079181000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-31870-17,192.168.1.1,192.168.23.2,2591,8000,1,1,1, 16-Jun 2020 20:18:15.079238000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-56549-53-17,192.168.1.1,192.168.23.2,2592,8000,1,1,1, 16-Jun 2020 20:18:15.079386000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-36.248.26.152-59352-80-6,192.168.1.1,192.168.23.2,2593,8000,1,1,1, 16-Jun 2020 20:18:15.079390000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-121.12.98.64-59125-80-6,192.168.1.1,192.168.23.2,2594,8000,1,1,1, 16-Jun 2020 20:18:15.079454000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.161-10.42.0.211-443-41543-6,192.168.1.1,192.168.23.2,2595,8000,1,1,1, 16-Jun 2020 20:18:15.079511000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
172.217.11.14-10.42.0.151-443-39681-6,192.168.1.1,192.168.23.2,2596,8000,1,1,1, 16-Jun 2020 20:18:15.079564000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-8519-53-17,192.168.1.1,192.168.23.2,2597,8000,1,1,1, 16-Jun 2020 20:18:15.079752000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.42-23.217.155.120-47349-80-6,192.168.1.1,192.168.23.2,2598,8000,1,1,1, 16-Jun 2020 20:18:15.079759000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-104.244.42.129-58717-443-6,192.168.1.1,192.168.23.2,2599,8000,1,1,1, 16-Jun 2020 20:18:15.079783000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-54833-53-17,192.168.1.1,192.168.23.2,2600,8000,1,1,1, 16-Jun 2020 20:18:15.079807000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
198.11.188.75-10.42.0.151-443-46811-6,192.168.1.1,192.168.23.2,2601,8000,1,1,1, 16-Jun 2020 20:18:15.079880000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
206.126.112.142-10.42.0.151-443-45059-6,192.168.1.1,192.168.23.2,2602,8000,1,1,1, 16-Jun 2020 20:18:15.079899000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.6.206-10.42.0.211-443-45107-6,192.168.1.1,192.168.23.2,2603,8000,1,1,1, 16-Jun 2020 20:18:15.079961000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-112.73.28.70-52293-80-6,192.168.1.1,192.168.23.2,2604,8000,1,1,1, 16-Jun 2020 20:18:15.079969000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-23.194.181.192-55810-443-6,192.168.1.1,192.168.23.2,2605,8000,1,1,1, 16-Jun 2020 20:18:15.079973000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
182.254.5.234-10.42.0.211-80-47324-6,192.168.1.1,192.168.23.2,2606,8000,1,1,1, 16-Jun 2020 20:18:15.080009000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
8.0.6.4-8.6.0.1-0-0-0,192.168.1.1,192.168.23.2,2607,8000,1,1,1, 16-Jun 2020 20:18:15.080044000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-108.174.10.10-55568-443-6,192.168.1.1,192.168.23.2,2608,8000,1,1,1, 16-Jun 2020 20:18:15.080090000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-1185-17,192.168.1.1,192.168.23.2,2609,8000,1,1,1, 16-Jun 2020 20:18:15.080107000 Mountain Daylight Time,11,6,324,5,270,DDoS-PSH-ACK
10.42.0.151-72.51.26.219-51874-80-6,192.168.1.1,192.168.23.2,2610,8000,1,1,1, 16-Jun 2020 20:18:15.080152000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-23912-53-17,192.168.1.1,192.168.23.2,2611,8000,1,1,1, 16-Jun 2020 20:18:15.080186000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-31.13.80.36-53219-443-6,192.168.1.1,192.168.23.2,2612,8000,1,1,1, 16-Jun 2020 20:18:15.080214000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-28532-53-17,192.168.1.1,192.168.23.2,2613,8000,1,1,1, 16-Jun 2020 20:18:15.080265000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-29750-53-17,192.168.1.1,192.168.23.2,2614,8000,1,1,1, 16-Jun 2020 20:18:15.080298000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.3.110-10.42.0.42-443-60598-6,192.168.1.1,192.168.23.2,2615,8000,1,1,1, 16-Jun 2020 20:18:15.080303000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
172.217.10.238-10.42.0.42-443-52168-6,192.168.1.1,192.168.23.2,2616,8000,1,1,1, 16-Jun 2020 20:18:15.080355000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.8.4-10.42.0.151-443-38811-6,192.168.1.1,192.168.23.2,2617,8000,1,1,1, 16-Jun 2020 20:18:15.080388000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-123.125.46.112-53967-80-6,192.168.1.1,192.168.23.2,2618,8000,1,1,1, 16-Jun 2020 20:18:15.080423000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.211-64.71.142.124-55842-443-6,192.168.1.1,192.168.23.2,2619,8000,1,1,1, 16-Jun 2020 20:18:15.080455000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
220.170.182.31-10.42.0.211-443-43609-6,192.168.1.1,192.168.23.2,2620,8000,1,1,1, 16-Jun 2020 20:18:15.080497000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-23.192.66.41-36207-80-6,192.168.1.1,192.168.23.2,2621,8000,1,1,1, 16-Jun 2020 20:18:15.080528000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
183.3.235.80-10.42.0.151-80-45139-6,192.168.1.1,192.168.23.2,2622,8000,1,1,1, 16-Jun 2020 20:18:15.080617000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-104.244.43.3-49160-443-6,192.168.1.1,192.168.23.2,2623,8000,1,1,1, 16-Jun 2020 20:18:15.080626000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-54.239.17.113-34118-443-6,192.168.1.1,192.168.23.2,2624,8000,1,1,1, 16-Jun 2020 20:18:15.080642000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
182.254.5.234-10.42.0.211-80-34004-6,192.168.1.1,192.168.23.2,2625,8000,1,1,1, 16-Jun 2020 20:18:15.080846000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
206.126.112.141-10.42.0.151-443-45839-6,192.168.1.1,192.168.23.2,2626,8000,1,1,1, 16-Jun 2020 20:18:15.080882000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
151.101.1.140-10.42.0.211-443-34098-6,192.168.1.1,192.168.23.2,2627,8000,1,1,1, 16-Jun 2020 20:18:15.080907000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-104.192.110.245-34996-80-6,192.168.1.1,192.168.23.2,2628,8000,1,1,1, 16-Jun 2020 20:18:15.080964000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.12.174-10.42.0.42-443-41064-6,192.168.1.1,192.168.23.2,2629,8000,1,1,1, 16-Jun 2020 20:18:15.080975000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
222.73.28.96-10.42.0.42-80-34156-6,192.168.1.1,192.168.23.2,2630,8000,1,1,1, 16-Jun 2020 20:18:15.080980000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-64471-17,192.168.1.1,192.168.23.2,2631,8000,1,1,1, 16-Jun 2020 20:18:15.081021000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-9363-53-17,192.168.1.1,192.168.23.2,2632,8000,1,1,1, 16-Jun 2020 20:18:15.081068000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.142-10.42.0.151-443-48898-6,192.168.1.1,192.168.23.2,2633,8000,1,1,1, 16-Jun 2020 20:18:15.081147000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-40.118.214.164-40943-443-6,192.168.1.1,192.168.23.2,2634,8000,1,1,1, 16-Jun 2020 20:18:15.081197000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.151-40.122.44.96-38113-443-6,192.168.1.1,192.168.23.2,2635,8000,1,1,1, 16-Jun 2020 20:18:15.081219000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-61761-53-17,192.168.1.1,192.168.23.2,2636,8000,1,1,1, 16-Jun 2020 20:18:15.081267000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
180.149.136.194-10.42.0.211-80-36145-6,192.168.1.1,192.168.23.2,2637,8000,1,1,1, 16-Jun 2020 20:18:15.081296000 Mountain Daylight Time,2,1,54,1,54,DDoS-PSH-ACK
10.42.0.211-52.84.139.78-46015-80-6,192.168.1.1,192.168.23.2,2638,8000,1,1,1, 16-Jun 2020 20:18:15.081323000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
219.142.78.162-10.42.0.211-80-41465-6,192.168.1.1,192.168.23.2,2639,8000,1,1,1, 16-Jun 2020 20:18:15.081369000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
10.42.0.211-23.194.141.143-34350-443-6,192.168.1.1,192.168.23.2,2640,8000,1,1,1, 16-Jun 2020 20:18:15.081387000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-1929-53-17,192.168.1.1,192.168.23.2,2641,8000,1,1,1, 16-Jun 2020 20:18:15.081422000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.202-10.42.0.42-443-44782-6,192.168.1.1,192.168.23.2,2642,8000,1,1,1, 16-Jun 2020 20:18:15.081451000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.3.106-10.42.0.211-443-41309-6,192.168.1.1,192.168.23.2,2643,8000,1,1,1, 16-Jun 2020 20:18:15.081471000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-18588-53-17,192.168.1.1,192.168.23.2,2644,8000,1,1,1, 16-Jun 2020 20:18:15.081515000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-64.71.142.110-42467-443-6,192.168.1.1,192.168.23.2,2645,8000,1,1,1, 16-Jun 2020 20:18:15.081542000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.3.110-10.42.0.151-443-57819-6,192.168.1.1,192.168.23.2,2646,8000,1,1,1, 16-Jun 2020 20:18:15.081581000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.78-10.42.0.151-80-34335-6,192.168.1.1,192.168.23.2,2647,8000,1,1,1, 16-Jun 2020 20:18:15.081592000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.9.238-10.42.0.151-443-46813-6,192.168.1.1,192.168.23.2,2648,8000,1,1,1, 16-Jun 2020 20:18:15.081630000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.151-31.13.71.3-39454-443-6,192.168.1.1,192.168.23.2,2649,8000,1,1,1, 16-Jun 2020 20:18:15.081769000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-23.194.140.226-48052-80-6,192.168.1.1,192.168.23.2,2650,8000,1,1,1, 16-Jun 2020 20:18:15.081796000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
202.77.129.150-10.42.0.151-443-37870-6,192.168.1.1,192.168.23.2,2651,8000,1,1,1, 16-Jun 2020 20:18:15.081849000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-103.235.46.211-40223-443-6,192.168.1.1,192.168.23.2,2652,8000,1,1,1, 16-Jun 2020 20:18:15.081869000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
216.58.217.163-10.42.0.211-443-32805-6,192.168.1.1,192.168.23.2,2653,8000,1,1,1, 16-Jun 2020 20:18:15.081906000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-7356-53-17,192.168.1.1,192.168.23.2,2654,8000,1,1,1, 16-Jun 2020 20:18:15.081954000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.10.46-10.42.0.151-443-39954-6,192.168.1.1,192.168.23.2,2655,8000,1,1,1, 16-Jun 2020 20:18:15.081977000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-12258-53-17,192.168.1.1,192.168.23.2,2656,8000,1,1,1, 16-Jun 2020 20:18:15.082005000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.234-10.42.0.151-443-49775-6,192.168.1.1,192.168.23.2,2657,8000,1,1,1, 16-Jun 2020 20:18:15.082071000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
205.204.101.196-10.42.0.151-443-43000-6,192.168.1.1,192.168.23.2,2658,8000,1,1,1, 16-Jun 2020 20:18:15.082079000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-31.13.65.7-32839-443-6,192.168.1.1,192.168.23.2,2659,8000,1,1,1, 16-Jun 2020 20:18:15.082111000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-14468-17,192.168.1.1,192.168.23.2,2660,8000,1,1,1, 16-Jun 2020 20:18:15.082119000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.6.202-10.42.0.151-443-58797-6,192.168.1.1,192.168.23.2,2661,8000,1,1,1, 16-Jun 2020 20:18:15.082121000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-104.88.106.16-49230-80-6,192.168.1.1,192.168.23.2,2662,8000,1,1,1, 16-Jun 2020 20:18:15.082136000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-23.208.168.108-47381-80-6,192.168.1.1,192.168.23.2,2663,8000,1,1,1, 16-Jun 2020 20:18:15.082154000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-23538-17,192.168.1.1,192.168.23.2,2664,8000,1,1,1, 16-Jun 2020 20:18:15.082176000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.12.170-10.42.0.151-443-56771-6,192.168.1.1,192.168.23.2,2665,8000,1,1,1, 16-Jun 2020 20:18:15.082191000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-64.71.142.124-43131-443-6,192.168.1.1,192.168.23.2,2666,8000,1,1,1, 16-Jun 2020 20:18:15.082217000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-98.139.199.204-56421-443-6,192.168.1.1,192.168.23.2,2667,8000,1,1,1, 16-Jun 2020 20:18:15.082221000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-1957-53-17,192.168.1.1,192.168.23.2,2668,8000,1,1,1, 16-Jun 2020 20:18:15.082234000 Mountain Daylight Time,2,1,54,1,54,DDoS-PSH-ACK
172.217.11.46-10.42.0.151-443-47774-6,192.168.1.1,192.168.23.2,2669,8000,1,1,1, 16-Jun 2020 20:18:15.082273000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-123.59.190.251-44973-80-6,192.168.1.1,192.168.23.2,2670,8000,1,1,1, 16-Jun 2020 20:18:15.082277000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
180.149.135.239-10.42.0.211-80-59255-6,192.168.1.1,192.168.23.2,2671,8000,1,1,1, 16-Jun 2020 20:18:15.082279000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
216.58.219.202-10.42.0.211-443-47485-6,192.168.1.1,192.168.23.2,2672,8000,1,1,1, 16-Jun 2020 20:18:15.082304000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-111.206.25.159-47851-80-6,192.168.1.1,192.168.23.2,2673,8000,1,1,1, 16-Jun 2020 20:18:15.082319000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-15263-53-17,192.168.1.1,192.168.23.2,2674,8000,1,1,1, 16-Jun 2020 20:18:15.082329000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
